ClienteID;Edad;GeneroID;Ingresos;FrecuenciaID;Frecuencia;TiposCocinaID;TiposCocina;MomentoDelDiaID;MomentoDelDia;CantidadPorGrupo;OcasionID;Ocasión;Fidelidad;Fecha;GastoProm;InTakeAwayID;ReservaOnline;DeliveryOrden;TiempoEspera;RatingServicio;RatingComida;RatingAmbiente;RatingAlto
1491;20;0;106717;0;Rarely;1;Indian;0;Breakfast;5;1;Casual;0;12/8/2023;105;0;1;1;18;3;2;3;1
1492;47;0;90569;2;Weekly;1;Indian;1;Lunch;9;1;Casual;0;12/8/2023;101;0;0;1;56;3;5;1;0
1493;20;0;41041;0;Rarely;4;Italian;2;Dinner;4;0;Business;1;12/8/2023;59;1;0;0;50;2;4;2;0
1494;62;0;135684;2;Weekly;4;Italian;1;Lunch;6;0;Business;1;12/8/2023;129;0;1;1;24;3;1;5;1
1495;25;1;142332;2;Weekly;0;American;2;Dinner;4;0;Business;1;12/8/2023;129;0;1;1;18;1;1;3;1
1496;39;0;114857;1;Monthly;0;American;1;Lunch;2;0;Business;1;12/8/2023;163;1;0;1;7;1;2;1;0
1497;37;1;133506;2;Weekly;4;Italian;1;Lunch;4;1;Casual;0;12/8/2023;191;0;0;0;38;5;2;2;0
1498;46;0;119159;1;Monthly;0;American;1;Lunch;4;1;Casual;0;12/8/2023;150;1;0;1;4;3;3;3;1
1499;24;0;27970;2;Weekly;4;Italian;2;Dinner;6;1;Casual;0;12/8/2023;196;1;1;1;24;2;2;4;1
1500;51;0;148333;2;Weekly;2;Chinese;0;Breakfast;4;1;Casual;1;12/8/2023;171;1;1;1;39;4;5;4;1
